Region,Distance,Category,MajorEvent,GroundCondition,Stick,HorseName,StartingStall,Weight,JockeyName,ChampionshipType,OwnerName,TOP1,TOP3,TOP5,EdadYears,FAVORITE,TrackHandedness_Left-Handed,TrackHandedness_Right-Handed,RaceCriteria_JUMP,Seasons_Spring,Seasons_Summer,Seasons_Winter,Schedule_Midday,Schedule_Night
SOUTH,4742,-100,0.0,4.0,6.7,Gentle Connections (GB),1,164,Harry Skelton,JUMP,Daniel Nicholas Skelton,1,1,1,5.105550117768027,True,1,0,1,0,1,0,0,0
NORTH,4400,-100,0.0,4.0,7.177652675193659,Maypole Class (IRE),1,171,Jamie Brace,FLAT,John Joseph O'Neill,1,1,1,8.13615459439809,False,0,1,1,1,0,0,0,0
MIDLANDS,5251,-100,0.0,4.0,7.177652675193659,L'Es Fremantle (FR),7,140,Miss Kiah Adams,JUMP,Michael Christopher Chapman,0,0,0,10.975510562617075,False,0,1,1,1,0,0,0,0
NORTH,4400,-100,0.0,4.0,7.177652675193659,Tico Times (IRE),9,144,Danny McMenamin,JUMP,Heather Dianne Sayer,0,0,1,9.105373674872022,False,0,1,1,1,0,0,0,0
MIDLANDS,4709,-100,0.0,5.188575956205431,7.177652675193659,Hunny Moon (GB),2,164,Paddy Brennan,JUMP,Fergal Martin O'Brien,0,1,1,8.03189737716114,False,0,1,1,1,0,0,1,0
SOUTH,4742,-100,0.0,4.0,6.7,Miss Chantelle (GB),4,154,Tom Scudamore,FLAT,Tom George,0,1,1,5.0562677916422345,False,1,0,1,0,1,0,0,0
SOUTH,4742,-100,0.0,4.0,6.7,Miss Chantelle (GB),4,154,Tom Scudamore,JUMP,Tom George,0,1,1,5.0562677916422345,False,1,0,1,0,1,0,0,0
SOUTH,4742,-100,0.0,4.0,6.7,Lady Wolf (GB),3,154,David Noonan,JUMP,Gail Georgina Haywood,0,0,1,6.211664548591385,False,1,0,1,0,1,0,0,0
MIDLANDS,1543,-100,0.0,3.0,6.7,Perfect Gentleman (IRE),3,133,Benoit de la Sayette,FLAT,George Oliver Scott,0,0,0,2.413788251793139,False,1,0,0,0,1,0,1,0
MIDLANDS,1543,-100,0.0,3.0,6.7,Silver Nightfall (GB),8,128,Cameron Noble,FLAT,Gay Marie Kelleway,0,1,1,2.424739879821093,False,1,0,0,0,1,0,1,0
MIDLANDS,3783,-100,0.0,4.0,7.177652675193659,Lucky Flight (FR),2,164,Stephen Mulqueen,JUMP,Lucinda Valerie Russell,1,1,1,8.012895542002916,True,0,1,1,1,0,0,0,0
NORTH,4400,-100,0.0,4.0,7.177652675193659,En Meme Temps (FR),4,159,Joe Williamson,JUMP,Philip Andrew Kirby,0,0,0,7.928073661866963,False,0,1,1,1,0,0,0,0
NORTH,4400,-100,0.0,4.0,7.177652675193659,En Meme Temps (FR),4,159,Joe Williamson,FLAT,Philip Andrew Kirby,0,0,0,7.928073661866963,False,0,1,1,1,0,0,0,0
NORTH,5321,-100,0.0,5.0,6.3,Dolly Dancer (IRE),5,162,Conor O'Farrell,JUMP,Maurice Allen Barnes,0,0,0,8.048629031092737,False,1,0,1,1,0,0,0,0
NORTH,5321,-100,0.0,5.0,6.3,Miami Present (IRE),11,142,John Kington,JUMP,Harriet Primrose Bethell,0,1,1,12.051449075309934,False,1,0,1,1,0,0,0,0
NORTH,4400,-100,0.0,4.0,7.177652675193659,Dolly Dancer (IRE),8,151,Stephen Mulqueen,JUMP,Maurice Allen Barnes,0,0,1,7.991045523027699,False,0,1,1,1,0,0,0,0
NORTH,5321,-100,0.0,5.0,6.3,Dee Star (IRE),8,152,Ben Poste,JUMP,Gary Duncan Hanmer,0,1,1,9.031537646601612,False,1,0,1,1,0,0,0,0
MIDLANDS,3783,-100,0.0,4.0,7.177652675193659,High Noon (IRE),4,157,Emma Smith-Chaston,JUMP,Michael David Hammond,0,0,1,10.02251928513248,False,0,1,1,1,0,0,0,0
MIDLANDS,3783,-100,0.0,4.0,7.177652675193659,Rann of Kutch (IRE),6,140,Jack Hogan,JUMP,Michael Edward Sowersby,0,1,1,6.964277158326317,False,0,1,1,1,0,0,0,0
MIDLANDS,4709,-100,0.0,5.188575956205431,7.177652675193659,Found On (IRE),4,154,Sean Bowen,JUMP,Martin Holmes Keighley,1,1,1,6.969589458449599,True,0,1,1,1,0,0,1,0
NORTH,4400,-100,0.0,4.0,7.177652675193659,Exit To Where (FR),5,156,Craig Nichol,JUMP,Iain James Jardine,0,1,1,8.19365064154485,True,0,1,1,1,0,0,0,0
NORTH,4400,-100,0.0,4.0,7.177652675193659,Cracking Find (IRE),6,155,Thomas Willmott,JUMP,Susan Jane Smith,0,0,0,11.03286020779193,False,0,1,1,1,0,0,0,0
MIDLANDS,5251,-100,0.0,4.0,7.177652675193659,The Very Thing (IRE),6,140,Miss Becky Smith,JUMP,Michael David Hammond,0,1,1,7.933695877852842,True,0,1,1,1,0,0,0,0
MIDLANDS,5251,-100,0.0,4.0,7.177652675193659,Paris Texas (FR),3,161,Mr Joe Wright,JUMP,Jessica Indra Bedi,0,1,1,9.13289914691381,False,0,1,1,1,0,0,0,0
SOUTH,4742,-100,0.0,4.0,6.7,Sandaroc (GB),5,154,Gavin Sheehan,JUMP,James Edward Snowden,0,0,1,6.085720826269913,False,1,0,1,0,1,0,0,0
SOUTH,4742,-100,0.0,4.0,6.7,Dream Bet (GB),6,148,Miss Chloe Emsley,JUMP,Polly-Anna Beatrice Gundry,0,1,1,4.117165688245176,False,1,0,1,0,1,0,0,0
NORTH,5321,-100,0.0,5.0,6.3,Croagh Patrick (IRE),3,165,Jonathan England,JUMP,Samantha Amy England,0,0,1,7.131430183751586,True,1,0,1,1,0,0,0,0
NORTH,5321,-100,0.0,5.0,6.3,Hidden Cargo (IRE),10,143,Thomas Dowson,JUMP,Jonathan Charles Haynes,0,1,1,10.047301146194346,False,1,0,1,1,0,0,0,0
SOUTH,4742,-100,0.0,4.0,6.7,Belles Benefit (IRE),2,160,Harry Bannister,JUMP,Benjamin Ian Case,0,1,1,6.2253540836263275,False,1,0,1,0,1,0,0,0
MIDLANDS,5251,-100,0.0,4.0,7.177652675193659,L'Es Fremantle (FR),7,140,Miss Kiah Adams,FLAT,Michael Christopher Chapman,0,0,0,10.975510562617075,False,0,1,1,1,0,0,0,0
NORTH,5321,-100,0.0,5.0,6.3,Thatbeatsbanagher (IRE),6,162,Richie McLernon,JUMP,Benjamin Michael Robert Haslam,0,0,1,7.928161122785243,False,1,0,1,1,0,0,0,0
NORTH,5321,-100,0.0,5.0,6.3,Wavelength (FR),7,157,Sean Quinlan,JUMP,Nick Walter Alexander,1,1,1,7.068458322590851,False,1,0,1,1,0,0,0,0
NORTH,5321,-100,0.0,5.0,6.3,Scottish Accent (IRE),1,168,Brian Hughes,JUMP,Rebecca Elizabeth Anne Menzies,0,1,1,8.965827878433887,False,1,0,1,1,0,0,0,0
NORTH,5321,-100,0.0,5.0,6.3,Thatbeatsbanagher (IRE),6,162,Richie McLernon,FLAT,Benjamin Michael Robert Haslam,0,0,1,7.928161122785243,False,1,0,1,1,0,0,0,0
MIDLANDS,1543,-100,0.0,3.0,6.7,King of Ithaca (GB),6,131,Neil Callan,FLAT,Marco Botti,0,0,1,2.3426026696114377,True,1,0,0,0,1,0,1,0
MIDLANDS,1543,-100,0.0,3.0,6.7,Playupskyblues (IRE),7,131,Kieran O'Neill,FLAT,Alice Elizabeth Haynes,0,1,1,2.359030111653369,False,1,0,0,0,1,0,1,0
MIDLANDS,1543,-100,0.0,3.0,6.7,Equiami (GB),5,131,Marco Ghiani,FLAT,Philip James McBride,0,0,0,2.369981739681323,False,1,0,0,0,1,0,1,0
MIDLANDS,1543,-100,0.0,3.0,6.7,Save The World (GB),4,133,Callum Shepherd,FLAT,Jane Fiona Chapple-Hyam,0,0,0,2.4548568568979667,False,1,0,0,0,1,0,1,0
MIDLANDS,1543,-100,0.0,3.0,6.7,Smooth Kicks (IRE),9,128,Clifford Lee,FLAT,Karl Richard Burke,0,0,1,2.3946229027442194,False,1,0,0,0,1,0,1,0
MIDLANDS,1543,-100,0.0,3.0,6.7,Save The World (GB),4,133,Callum Shepherd,JUMP,Jane Fiona Chapple-Hyam,0,0,0,2.4548568568979667,False,1,0,0,0,1,0,1,0
MIDLANDS,1543,-100,0.0,3.0,6.7,Cancan In The Rain (IRE),2,133,Harry Davies,FLAT,Chris Dwyer,1,1,1,2.452118949890978,False,1,0,0,0,1,0,1,0
MIDLANDS,4709,-100,0.0,5.188575956205431,7.177652675193659,Hawthorn Cottage (IRE),1,164,Miss Lucy Turner,FLAT,Amy Louise Murphy,0,1,1,8.96826157355121,False,0,1,1,1,0,0,1,0
SOUTH,1100,-100,0.0,4.0,7.5,Revenite (GB),1,131,Ray Dawson,FLAT,Roger Patrick Varian,0,0,1,2.0468231532627104,True,0,1,0,1,0,0,1,0
MIDLANDS,5076,-100,0.0,4.0,7.177652675193659,Tumbling Dice (GB),9,142,Thomas Willmott,JUMP,Susan Jane Smith,0,1,1,7.306485113010915,False,0,1,1,0,1,0,0,0
MIDLANDS,5076,-100,0.0,4.0,7.177652675193659,Jack Thunder (IRE),7,150,Harriet Tucker,JUMP,Alexander Michael Hales,0,0,1,8.23463558838002,False,0,1,1,0,1,0,0,0
SOUTH,1100,-100,0.0,4.0,7.5,Desperate Hero (GB),4,127,Darragh Keenan,FLAT,Michael Roger Channon,0,1,1,2.1590773405492394,False,0,1,0,1,0,0,1,0
MIDLANDS,5076,-100,0.0,4.0,7.177652675193659,Belles Benefit (IRE),2,167,Mr Joseph Stevenson,JUMP,Benjamin Ian Case,0,1,1,6.334528125529994,False,0,1,1,0,1,0,0,0
MIDLANDS,5076,-100,0.0,4.0,7.177652675193659,Landen Calling (IRE),1,168,Jack Hogan,JUMP,Fergal Martin O'Brien,1,1,1,6.197632775180569,True,0,1,1,0,1,0,0,0
MIDLANDS,5076,-100,0.0,4.0,7.177652675193659,Martalmix'jac (FR),6,156,Alex Edwards,JUMP,Melanie Rowley,0,1,1,5.378998580091005,False,0,1,1,0,1,0,0,0
SOUTH,1100,-100,0.0,4.0,7.5,Shouldvebeenaring (GB),2,131,Sean Levey,FLAT,Richard Hannon,0,0,1,2.044085246255722,False,0,1,0,1,0,0,1,0
SOUTH,1100,-100,0.0,4.0,7.5,Lahina Bay (IRE),6,122,William Carson,FLAT,John James Bridger,0,1,1,2.0577747812906644,False,0,1,0,1,0,0,1,0
SOUTH,1100,-100,0.0,4.0,7.5,Destiny's Spirit (GB),5,126,John Egan,FLAT,Dominic John Simon Ffrench Davis,0,0,0,2.134436177486343,False,0,1,0,1,0,0,1,0
MIDLANDS,5076,-100,0.0,4.0,7.177652675193659,Mac Suibhne (IRE),5,157,Emma Smith-Chaston,JUMP,Michael David Hammond,0,1,1,7.320174648045857,True,0,1,1,0,1,0,0,0
MIDLANDS,5076,-100,0.0,4.0,7.177652675193659,Belvedere Blast (IRE),3,159,Tom Midgley,JUMP,Adrian Paul Keatley,0,1,1,4.344069731449349,False,0,1,1,0,1,0,0,0
MIDLANDS,5076,-100,0.0,4.0,7.177652675193659,Belvedere Blast (IRE),3,159,Tom Midgley,FLAT,Adrian Paul Keatley,0,1,1,4.344069731449349,False,0,1,1,0,1,0,0,0
NORTH,1107,4,0.0,3.0,6.9,Zig Zag Zyggy (IRE),5,128,Cam Hardie,FLAT,James Sloan Goldie,0,0,1,7.282237524080273,False,0,1,0,0,1,0,0,0
NORTH,1107,4,0.0,3.0,6.9,Silky Wilkie (IRE),3,135,Sam Feilden,FLAT,Karl Richard Burke,1,1,1,3.2739416658490974,False,0,1,0,0,1,0,0,0
NORTH,1107,4,0.0,3.0,6.9,Ventura Flame (IRE),1,140,Callum Rodriguez,FLAT,Keith William Dalgleish,0,1,1,5.237020989859857,False,0,1,0,0,1,0,0,0
NORTH,1107,4,0.0,3.0,6.9,Rhythm (IRE),4,129,Ryan Sexton,FLAT,Ruth Amanda Carr,0,0,1,4.245898653330017,False,0,1,0,0,1,0,0,0
NORTH,2876,4,0.0,4.0,6.6,Two Auld Pals (IRE),7,123,Andrew Mullen,FLAT,James Sloan Goldie,0,1,1,4.437567354413696,False,0,1,0,0,1,0,0,0
NORTH,2876,4,0.0,4.0,6.6,Divine Jewel (GB),3,130,David Egan,FLAT,Roger Patrick Varian,0,1,1,3.4710861809467533,True,0,1,0,0,1,0,0,0
NORTH,1326,4,0.0,4.0,6.6,Dave Dexter (GB),5,135,Clifford Lee,FLAT,Roger Graham Fell,0,0,0,6.417007574115523,False,0,1,0,0,1,0,0,0
NORTH,2876,4,0.0,4.0,6.6,Heights of Abraham (IRE),1,142,Callum Rodriguez,FLAT,Keith William Dalgleish,0,0,0,4.278768748008363,False,0,1,0,0,1,0,0,0
NORTH,2876,4,0.0,4.0,6.6,Trojan Horse (IRE),4,127,Clifford Lee,FLAT,Charlie &. Mark Johnston,0,0,1,3.2411019923597184,False,0,1,0,0,1,0,0,0
NORTH,1326,4,0.0,4.0,6.6,Ramon di Loria (IRE),7,126,Aiden Brookes,FLAT,Ewan Alistair Whillans,0,1,1,4.251323131587613,True,0,1,0,0,1,0,0,0
NORTH,1107,4,0.0,3.0,6.9,Hard Nut (IRE),2,136,Tom Eaves,FLAT,Linda Agnes Perratt,0,0,0,5.332847735104455,False,0,1,0,0,1,0,0,0
NORTH,1326,4,0.0,4.0,6.6,Kats Bob (GB),8,125,Andrew Mullen,FLAT,Iain James Jardine,0,1,1,4.40464592397897,False,0,1,0,0,1,0,0,0
NORTH,1107,4,0.0,3.0,6.9,Motashaweq (IRE),7,124,Andrew Mullen,FLAT,Iain James Jardine,0,1,1,3.4053612021845456,True,0,1,0,0,1,0,0,0
NORTH,1326,4,0.0,4.0,6.6,Tipperary Tiger (IRE),2,139,Sam Feilden,FLAT,Karl Richard Burke,0,0,1,4.240371503559659,False,0,1,0,0,1,0,0,0
NORTH,1326,4,0.0,4.0,6.6,Sound Reason (GB),1,141,Tom Eaves,FLAT,Kevin Anthony Ryan,0,0,0,4.410121737992947,False,0,1,0,0,1,0,0,0
NORTH,1326,4,0.0,4.0,6.6,Surprise Picture (IRE),6,130,Billy Garritty,FLAT,Keith William Dalgleish,1,1,1,4.380004760916073,False,0,1,0,0,1,0,0,0
NORTH,1326,4,0.0,4.0,6.6,Kitaab (GB),10,117,David Egan,FLAT,Ian Paul Williams,0,0,0,3.2684145160787392,True,0,1,0,0,1,0,0,0
NORTH,2876,4,0.0,4.0,6.6,Zimmerman (GB),6,124,Billy Garritty,FLAT,Tim David Easterby,0,0,1,3.454658738904822,False,0,1,0,0,1,0,0,0
NORTH,2876,4,0.0,4.0,6.6,Ebony Maw (GB),5,125,Tom Eaves,FLAT,Ewan Alistair Whillans,0,0,0,5.373931550803766,False,0,1,0,0,1,0,0,0
NORTH,1107,4,0.0,3.0,6.9,Raydoun (IRE),6,127,Ben Curtis,FLAT,Roger Graham Fell,0,0,0,3.1890665486324536,False,0,1,0,0,1,0,0,0
NORTH,1320,4,0.0,4.0,7.8,Jordan Electrics (GB),7,129,Tom Eaves,JUMP,Ewan Alistair Whillans,0,1,1,6.16214265560248,False,1,0,0,1,0,0,0,0
NORTH,1320,4,0.0,4.0,7.8,Nearly A Gonna (GB),4,140,Phil Dennis,JUMP,Tim David Easterby,0,0,0,5.195661482135537,False,1,0,0,1,0,0,0,0
NORTH,1320,4,0.0,4.0,7.8,Urban Sprawl (GB),6,133,Andrew Mullen,FLAT,Charlie &. Mark Johnston,0,1,1,2.161784826367261,False,1,0,0,1,0,0,1,0
NORTH,1320,4,0.0,4.0,7.8,Call Me Ginger (GB),1,143,Paul Mulrennan,FLAT,James Sloan Goldie,1,1,1,6.069053817364871,True,1,0,0,1,0,0,0,0
NORTH,1320,4,0.0,4.0,7.8,Jordan Electrics (GB),7,129,Tom Eaves,FLAT,Ewan Alistair Whillans,0,1,1,6.16214265560248,False,1,0,0,1,0,0,0,0
NORTH,1100,4,0.0,4.0,7.8,Be Proud (IRE),2,138,Paul Mulrennan,FLAT,James Sloan Goldie,0,1,1,6.142635068177687,True,1,0,0,1,0,0,1,0
NORTH,1320,4,0.0,4.0,7.8,Nearly A Gonna (GB),4,140,Phil Dennis,FLAT,Tim David Easterby,0,0,0,5.195661482135537,False,1,0,0,1,0,0,0,0
NORTH,1320,4,0.0,4.0,7.8,Global Humor (USA),6,131,Amie Waugh,FLAT,James Sloan Goldie,0,1,1,7.28194662146078,False,1,0,0,1,0,0,0,0
NORTH,1320,4,0.0,4.0,7.8,Honour Your Dreams (FR),2,133,Paul Hanagan,FLAT,Adrian Paul Keatley,1,1,1,2.2220187805210085,True,1,0,0,1,0,0,1,0
NORTH,1100,-100,0.0,3.0,7.177652675193659,Beauzon (GB),1,135,Alistair Rawlinson,FLAT,David Blaise O'Meara,0,1,1,3.3585030645545233,False,1,0,0,1,0,0,0,0
NORTH,1320,4,0.0,4.0,7.8,Diamond Dandy (IRE),8,128,Paul Mulrennan,FLAT,James Sloan Goldie,0,0,1,2.1535711053462956,False,1,0,0,1,0,0,1,0
SOUTH,2189,-100,1.0,5.188575956205431,7.177652675193659,Emily Upjohn (GB),1,133,Frankie Dettori,FLAT,John &. Thady Gosden & T. Gosden,1,1,1,3.1257961795549836,True,0,1,0,1,0,0,0,0
SOUTH,2189,-100,1.0,5.188575956205431,7.177652675193659,Emotion (GB),5,126,Cieren Fallon,FLAT,John &. Thady Gosden & T. Gosden,0,0,0,3.0765138534291907,False,0,1,0,1,0,0,0,0
SOUTH,2189,-100,1.0,5.188575956205431,7.177652675193659,New Year Honours (GB),8,126,Rob Hornby,FLAT,Ralph Michael Beckett,0,0,1,3.029969434310386,False,0,1,0,1,0,0,0,0
SOUTH,2189,-100,1.0,5.188575956205431,7.177652675193659,Golden Sheen (GB),7,126,Jim Crowley,FLAT,  Charlton & R. Charlton,0,0,0,3.139485714589926,False,0,1,0,1,0,0,0,0
SOUTH,2189,-100,1.0,5.188575956205431,7.177652675193659,Follow That Star (GB),6,126,David Probert,FLAT,Andrew Matthews Balding,0,1,1,3.2791189719463403,False,0,1,0,1,0,0,0,0
MIDLANDS,1108,-100,0.0,4.0,6.3,I'm Mable (GB),6,125,David Probert,FLAT,Darryll Paul Holland,0,0,1,4.10043403431358,False,1,0,0,1,0,0,0,0
NORTH,2201,-100,0.0,4.0,7.177652675193659,Qaasid (IRE),9,126,Paul Hanagan,JUMP,Julie-Anne Camacho,0,0,1,4.067759776039207,False,1,0,0,1,0,0,0,0
NORTH,2201,-100,0.0,4.0,7.177652675193659,Enfranchise (IRE),1,136,Andrew Breslin,FLAT,Charlie &. Mark Johnston,0,1,1,4.040380705969322,False,1,0,0,1,0,0,0,0
MIDLANDS,2599,-100,0.0,5.0,6.5,Zealotalot (GB),6,131,Rhys Clutterbuck,FLAT,Heather Spangler Main,0,0,0,3.155884636767201,False,0,1,0,1,0,0,0,0
NORTH,2201,-100,0.0,4.0,7.177652675193659,Qaasid (IRE),9,126,Paul Hanagan,FLAT,Julie-Anne Camacho,0,0,1,4.067759776039207,False,1,0,0,1,0,0,0,0
MIDLANDS,1108,-100,0.0,4.0,6.9,Just That Lord (GB),1,136,Luke Morris,FLAT,Simon Paul Hodgson,0,0,0,9.083253667844728,False,1,0,0,1,0,0,1,0
MIDLANDS,1835,-100,0.0,4.0,7.0,Adelaise (IRE),1,135,Daniel Muscutt,FLAT,Christopher Martyn Meade,0,0,1,3.01947412411693,False,1,0,0,1,0,0,0,1
MIDLANDS,1108,-100,0.0,4.0,6.9,Fantasy Master (GB),4,132,Liam Wright,FLAT,Darryll Paul Holland,0,1,1,4.026339425936953,False,1,0,0,1,0,0,1,0
MIDLANDS,2599,-100,0.0,5.0,6.5,Wonderful Thing (IRE),3,133,Alistair Rawlinson,FLAT,Michael Appleby,0,0,0,3.0956506826134538,False,0,1,0,1,0,0,0,0
NORTH,2201,-100,0.0,4.0,7.177652675193659,Strawman (IRE),4,132,Connor Beasley,FLAT,Gemma Tutty,1,1,1,5.338148627281875,False,1,0,0,1,0,0,0,0
NORTH,1540,-100,0.0,3.0,7.177652675193659,White Umbrella (GB),9,125,Rowan Scott,FLAT,  Charlton & R. Charlton,0,0,0,2.9970860303618676,False,1,0,0,1,0,0,0,0
NORTH,1540,-100,0.0,3.0,7.177652675193659,Gracelands Girl (GB),4,125,David Allan,FLAT,Tim David Easterby,0,1,1,3.155884636767201,False,1,0,0,1,0,0,0,0
MIDLANDS,1835,-100,0.0,4.0,7.0,My Silent Song (GB),7,127,Clifford Lee,JUMP,Edward Alexander Leeper Dunlop,0,1,1,3.0769701712636888,False,1,0,0,1,0,0,0,1
MIDLANDS,1835,-100,0.0,4.0,7.0,My Silent Song (GB),7,127,Clifford Lee,FLAT,Edward Alexander Leeper Dunlop,0,1,1,3.0769701712636888,False,1,0,0,1,0,0,0,1
MIDLANDS,1108,-100,0.0,4.0,6.9,Cooperation (IRE),5,129,Shane Kelly,FLAT,Robert Manuel Houghton Cowell,0,0,1,4.10573872913962,False,1,0,0,1,0,0,1,0
MIDLANDS,1108,-100,0.0,4.0,6.3,Lihou (GB),3,132,William Buick,FLAT,Paul David Evans,0,0,1,6.112795684450133,False,1,0,0,1,0,0,0,0
MIDLANDS,1108,-100,0.0,4.0,6.3,Abate (GB),2,135,Barry McHugh,FLAT,Adrian Nicholls,0,1,1,6.088154521387237,False,1,0,0,1,0,0,0,0
MIDLANDS,1108,-100,0.0,4.0,6.3,Grandfather Tom (GB),8,121,Luke Morris,FLAT,Robert Manuel Houghton Cowell,0,1,1,7.16415197513372,False,1,0,0,1,0,0,0,0
MIDLANDS,1108,-100,0.0,4.0,6.3,Four Adaay (GB),5,129,Ross Coakley,FLAT,Brian Roderick Millman,1,1,1,4.3112528738516955,True,1,0,0,1,0,0,0,0
MIDLANDS,1108,-100,0.0,4.0,6.3,Peerless (IRE),1,136,Saffie Osborne,FLAT,James Anthony Osborne,0,0,0,4.237329384663005,False,1,0,0,1,0,0,0,0
NORTH,1320,4,0.0,4.0,7.8,Swanland (IRE),5,133,Kevin Stott,FLAT,Edward Bethell,0,0,0,2.3780794799193536,False,1,0,0,1,0,0,1,0
NORTH,1100,4,0.0,4.0,7.8,Hard Nut (IRE),4,137,Paul Hanagan,FLAT,Linda Agnes Perratt,0,0,0,5.258291104920399,False,1,0,0,1,0,0,1,0
NORTH,1100,-100,0.0,3.0,7.177652675193659,Guest List (IRE),5,131,Shane Gray,FLAT,Kevin Anthony Ryan,0,0,1,3.361240971561512,False,1,0,0,1,0,0,0,0
NORTH,1320,4,0.0,4.0,7.8,Wildfell (IRE),7,133,Rowan Scott,FLAT,Kevin Anthony Ryan,0,0,0,2.1836880824231693,False,1,0,0,1,0,0,1,0
NORTH,1100,-100,0.0,3.0,7.177652675193659,Firebomb (GB),3,133,Gianluca Sanna,FLAT,Bryan Smart,0,0,1,3.2106560861771443,False,1,0,0,1,0,0,0,0
MIDLANDS,2599,-100,0.0,5.0,6.5,Beny Nahar Road (IRE),1,133,William Buick,FLAT,Richard David Hughes,0,1,1,3.1695741718021435,True,0,1,0,1,0,0,0,0
MIDLANDS,2599,-100,0.0,5.0,6.5,Glorious Romance (GB),7,128,Benoit de la Sayette,FLAT,John &. Thady Gosden & T. Gosden,0,0,1,3.144933008739247,False,0,1,0,1,0,0,0,0
MIDLANDS,2599,-100,0.0,5.0,6.5,Tahasun (IRE),8,128,Ray Dawson,FLAT,Henry Charles Spiller,0,0,1,3.240759753983845,False,0,1,0,1,0,0,0,0
MIDLANDS,2599,-100,0.0,5.0,6.5,Julius (GB),5,131,Louis Steward,FLAT,Hugh Morrison,0,0,0,3.3201590571865114,False,0,1,0,1,0,0,0,0
MIDLANDS,2599,-100,0.0,5.0,6.5,Neandra (GER),4,132,Andrea Atzeni,FLAT,Andrew Matthews Balding,0,1,1,3.2654009170467413,False,0,1,0,1,0,0,0,0
NORTH,1320,4,0.0,4.0,7.8,Mark's Choice (IRE),2,142,Oisin McSweeney,JUMP,Samantha Amy England,0,0,1,6.208687074721285,False,1,0,0,1,0,0,0,0
NORTH,1100,-100,0.0,3.0,7.177652675193659,Silky Wilkie (IRE),4,131,Pierre-Louis Jamin,FLAT,Karl Richard Burke,0,1,1,3.1997044581491902,False,1,0,0,1,0,0,0,0
NORTH,1320,4,0.0,4.0,7.8,Mark's Choice (IRE),2,142,Oisin McSweeney,FLAT,Samantha Amy England,0,0,1,6.208687074721285,False,1,0,0,1,0,0,0,0
NORTH,1100,4,0.0,4.0,7.8,Ventura Flame (IRE),3,137,Billy Garritty,FLAT,Keith William Dalgleish,0,0,0,5.162464359675801,False,1,0,0,1,0,0,1,0
NORTH,1100,4,0.0,4.0,7.8,Fast Response (IRE),7,136,Clifford Lee,FLAT,Karl Richard Burke,0,0,1,3.278784338867708,False,1,0,0,1,0,0,1,0
NORTH,1100,4,0.0,4.0,7.8,Prospect (GB),8,133,Graham Lee,FLAT,Paul Thomas Midgley,0,1,1,4.297285745467433,False,1,0,0,1,0,0,1,0
NORTH,1100,4,0.0,4.0,7.8,Never Dark (GB),6,136,Andrew Mullen,FLAT,Iain James Jardine,0,0,0,5.140561103619893,False,1,0,0,1,0,0,1,0
MIDLANDS,1108,-100,0.0,4.0,6.9,Seneca Chief (GB),2,132,Liam Keniry,FLAT,Daniel &. Claire Kubler & C. Kubler,0,0,0,8.111296680363807,False,1,0,0,1,0,0,1,0
MIDLANDS,1108,-100,0.0,4.0,6.9,Tees Spirit (GB),3,132,Connor Murtagh,FLAT,Adrian Nicholls,1,1,1,4.064670124034793,True,1,0,0,1,0,0,1,0
MIDLANDS,1108,-100,0.0,4.0,6.9,Four Adaay (GB),7,128,Daniel Muscutt,FLAT,Brian Roderick Millman,0,1,1,4.270013149558931,False,1,0,0,1,0,0,1,0
MIDLANDS,1835,-100,0.0,4.0,7.0,Thebeautifulgame (GB),4,130,Jack Mitchell,FLAT,Thomas Paul Clover,0,0,1,3.1837485445362406,False,1,0,0,1,0,0,0,1
MIDLANDS,1108,-100,0.0,4.0,6.9,Aish (GB),8,121,Stefano Cherchi,FLAT,Robert Manuel Houghton Cowell,0,0,0,4.250847800510011,False,1,0,0,1,0,0,1,0
MIDLANDS,3590,-100,0.0,4.0,7.8,Rafiki (FR),3,156,Tom Cannon,JUMP,Alan King,0,1,1,4.453432004459747,False,1,0,1,0,1,0,1,0
MIDLANDS,3590,-100,0.0,4.0,7.8,Rafiki (FR),3,156,Tom Cannon,FLAT,Alan King,0,1,1,4.453432004459747,False,1,0,1,0,1,0,1,0
SOUTH,2645,-100,0.0,3.0,8.5,Enshrine (GB),1,135,Tom Marquand,FLAT,William John Haggas,0,1,1,3.3586418612291835,True,0,1,0,0,1,0,0,0
MIDLANDS,1108,-100,0.0,3.0,6.7,Silky Wilkie (IRE),2,136,Sam James,FLAT,Karl Richard Burke,0,0,1,3.3500954084538965,True,1,0,0,0,1,0,1,0
MIDLANDS,1108,-100,0.0,3.0,6.7,Abate (GB),3,135,Barry McHugh,FLAT,Adrian Nicholls,0,1,1,6.312510790015462,False,1,0,0,0,1,0,1,0
SOUTH,3687,-100,0.0,4.0,6.8,Duesenberg (IRE),4,156,Tom Scudamore,JUMP,David Edward Pipe,0,0,1,5.351366633887835,False,1,0,1,0,1,0,1,0
SOUTH,3124,-100,0.0,3.0,8.4,Masterdream (FR),6,132,John Egan,JUMP,Neil Patrick Mulholland,0,1,1,5.316530569872528,False,0,1,0,0,1,0,0,1
SOUTH,3124,-100,0.0,3.0,8.4,Wilderness (GB),2,143,George Downing,JUMP,James William Mullins,0,0,1,7.413767337225725,False,0,1,0,0,1,0,0,1
